Target (Train),Prediction (Train)
2.0931506,1.8171749
10.235617,9.097812
4.5835614,5.4146476
6.7972603,5.4965363
5.580822,5.5029144
11.084931,10.543918
3.2986302,2.652462
0.84109586,1.8884343
8.345205,7.4296613
2.761644,3.5374389
1.4383562,1.6320567
7.4438357,6.7830553
3.4739726,2.1605268
0.02739726,1.0979465
4.5424657,4.6316957
12.090411,10.904722
7.868493,7.07908
3.0712328,4.1464443
2.3424656,2.4030905
1.0520548,1.8515725
5.657534,4.1023936
6.230137,7.1273785
9.139726,7.4798093
4.6356163,4.3451076
2.578082,2.2565503
2.9561644,3.5881367
3.1616437,2.7895653
3.131507,3.4593108
2.0739727,3.7488368
5.9643836,6.750922
8.490411,6.0068502
5.923288,2.536395
8.487671,7.366373
6.1178083,4.251191
10.082191,8.351883
2.7753425,3.9394808
1.7726028,1.4712087
7.5945206,3.0781062
2.2246575,1.1857448
4.4246573,4.88032
5.6,4.5258436
1.6273973,1.2916051
7.8630137,5.7952538
0.9424658,1.1676126
8.750685,8.349252
6.0547943,3.733044
5.3945208,4.8719378
8.550685,6.4880953
6.290411,5.7308264
1.9369863,1.897715
6.180822,4.9864445
0.92054796,1.5540643
8.654795,8.376956
3.947945,4.342764
6.339726,5.457814
2.6767123,1.7084627
4.106849,4.0742083
6.446575,6.623439
1.9890411,2.8496187
3.0054793,4.8817806
1.6109589,1.2268828
3.4410958,3.5640125
13.030137,11.864496
2.6082191,2.0691962
8.463014,6.0034895
3.249315,2.126926
4.49863,4.656916
0.03287671,1.2104936
7.821918,7.5776114
0.038356163,-1.437879
8.010959,7.3691783
3.3753424,5.7012987
3.471233,3.1551843
3.3232877,2.1130166
8.339726,8.111435
3.0986302,4.8002377
1.3452054,4.1925135
11.147945,11.552721
1.2383561,2.2082067
0.01369863,-0.017226458
4.8876715,3.3718038
10.164384,9.662898
3.3424656,2.1448376
0.02739726,0.5941513
5.421918,5.2666574
2.819178,3.7619448
5.2054796,5.121033
7.1424656,6.299814
6.1260276,4.079173
6.4054794,3.5327046
11.035617,8.921967
9.89589,9.277651
5.969863,4.5574074
4.019178,3.846164
6.00274,6.5555673
3.4164383,2.6792421
11.40274,11.97225
1.4931507,1.2253832
10.704109,7.139355
3.260274,0.80496264
2.9013698,2.1071768
5.3534245,4.8634434
6.232877,4.1281104
1.6767123,0.85489845
2.830137,3.9832041
6.5726027,4.915057
4.279452,3.2352514
6.5917807,6.599239
9.679452,5.542683
3.430137,5.1836257
7.1369863,5.1358213
7.1123285,7.3866453
4.449315,3.5147822
3.3945205,1.6072284
1.3726027,1.4341143
2.6849315,3.0643015
2.720548,2.4766598
6.0136986,4.88848
2.0931506,2.3651059
2.9150684,2.0116832
3.8520548,3.7121422
2.909589,2.9828796
1.7972603,3.5665445
1.6739726,2.777186
2.109589,2.1339202
3.1616437,3.555119
1.939726,2.6388865
5.6,5.0104556
9.410959,6.6064043
3.1890411,3.3876715
4.3945208,3.0050735
9.432877,9.878777
3.5479453,3.7574875
3.3479452,2.4515924
3.279452,1.586085
6.120548,4.041254
3.871233,5.0550723
3.1506848,1.8630466
6.2,6.8398504
3.4164383,2.5374832
2.30137,3.201063
4.7753425,4.1936817
4.2767124,4.9298406
3.0438356,2.0104427
2.860274,1.9729633
4.5068493,5.3515725
3.7178082,3.3175142
5.9561644,4.76776
5.9753423,7.471076
9.169863,9.306453
3.2821918,1.8774018
5.2958903,5.893468
0.076712325,0.74799937
2.8383563,1.7292104
2.3232877,1.9971316
9.1452055,8.415368
3.947945,3.7222638
7.3643837,6.51682
6.7753425,5.320389
1.860274,4.043959
6.879452,6.230214
2.8547945,3.3428016
5.2273974,7.0407143
1.2465754,1.2265998
3.279452,4.6062675
2.860274,2.5683696
2.131507,1.764856
3.010959,2.2930999
3.0465753,2.9370933
9.30411,8.396692
3.4383562,4.057785
0.030136986,0.47647977
1.9917809,2.5668035
2.1041095,2.5278468
3.049315,1.6612448
4.972603,4.4474483
1.8630137,1.9719157
4.3150687,3.2437482
12.249315,13.448713
3.2821918,1.8488529
7.569863,6.603185
