Target (Train),Prediction (Train)
0.03287671,-1.0150195
1.1315068,1.9990671
3.3041096,2.872614
6.5726027,5.698567
4.2739725,4.3494735
6.712329,5.684281
0.02739726,-0.1708026
5.758904,7.3862543
3.5232878,2.4734814
8.917809,9.57944
2.589041,3.6515772
9.068493,9.313963
3.7287672,2.8222582
3.2410958,4.214762
3.947945,5.470774
1.9232876,2.1573174
1.6986301,1.6553408
0.02739726,0.88023293
2.9917808,4.093479
1.5863013,0.41257733
6.5835614,5.2104063
9.553425,11.089602
4.0246577,3.5980582
5.9068494,4.9081817
7.3342466,7.6305747
3.3561645,3.623699
7.2465754,7.6457834
8.142466,8.33856
6.0684934,6.4648304
6.4438357,4.061547
1.9972603,2.1401343
6.4136987,6.4969244
9.706849,11.029025
4.813699,5.5216956
1.8986301,3.018733
6.00274,7.4211984
3.4328768,4.390737
1.4383562,1.7044804
5.6,4.786939
1.3452054,1.6751833
3.1013699,1.2002572
3.3479452,2.6478944
5.7041097,6.9258103
3.5863013,4.4332156
7.8821917,7.9329543
5.641096,6.309202
13.471232,13.208271
10.2739725,10.246489
2.9150684,3.6765838
11.731507,11.549402
8.665753,8.080671
3.0136986,2.5310347
7.4438357,8.433331
3.30137,4.003111
2.709589,4.170658
5.1945205,6.1042695
3.0684931,2.169871
2.3534245,3.7838044
5.6,5.5237036
2.3068492,1.7878306
1.1616439,0.122784615
3.9013698,4.1169643
1.3369863,1.8049042
3.5452056,4.0068116
9.139726,8.53192
1.6767123,0.9052577
3.30137,2.2811732
7.257534,8.455331
0.92876714,1.0101259
3.3643835,3.6087382
3.1369863,3.1511602
0.49863014,1.9311683
3.619178,3.4028497
4.641096,4.0053654
6.2657533,7.032366
3.2986302,6.658497
3.7369864,3.4906573
3.210959,3.7499995
6.1424656,5.5080914
3.8575342,3.7414184
3.2027397,3.3659692
3.7479453,4.3183103
9.186301,8.367594
9.254794,9.679216
1.1260273,0.49246502
1.939726,1.191484
2.052055,3.1528602
7.8630137,7.7644854
0.35342467,0.6583099
8.958904,7.0801015
10.30137,8.504275
3.1260273,2.807507
2.2164383,1.9257674
4.309589,5.608682
4.841096,3.9935355
2.8164384,0.89382994
4.5452056,6.4926853
2.578082,2.628287
6.528767,6.5821
3.630137,4.048866
2.9561644,3.6525035
3.630137,4.342596
7.720548,8.317604
3.1506848,2.0059075
1.3068494,1.6077335
3.331507,3.9493546
9.1452055,9.098078
6.219178,6.0521145
2.2328768,2.6792247
8.926027,11.36165
2.8136985,3.4267397
4.7835617,4.074495
6.391781,4.933626
6.257534,6.947205
6.3260274,4.9592814
9.052054,8.688208
2.9780822,3.975047
5.972603,6.814862
4.9945207,5.9462395
4.969863,6.756565
2.6082191,1.4951609
1.520548,1.6999543
2.578082,2.1106215
5.421918,6.2412386
6.320548,6.731162
4.7753425,4.879418
1.8794521,2.372532
1.4164383,1.1502258
10.194521,7.857735
11.663013,12.1857815
6.1178083,7.4261246
5.339726,6.462084
6.2,6.8064384
6.791781,6.174221
3.0054793,5.438316
6.9452057,6.759888
6.367123,5.835979
6.780822,6.7210507
0.06027397,0.19975102
0.72602737,-0.2885511
5.526027,5.795504
1.6931506,1.4366114
3.6219177,3.3549235
4.4630136,4.4632215
6.558904,6.8529086
3.5534246,3.2100239
6.2054796,7.5718465
5.342466,5.285461
3.010959,2.645399
11.213698,9.1971035
7.271233,7.1932983
2.1452055,3.5548105
3.7013698,5.781375
3.1863015,4.098922
9.471232,10.793705
12.871233,13.488938
0.076712325,-1.1324544
13.942466,13.432806
8.30137,7.4899263
3.9945207,3.6158166
3.2054794,2.5739079
4.336986,4.2237597
12.019178,11.841198
9.679452,6.4167385
3.9068494,5.5326076
6.789041,7.31642
0.11780822,0.28907335
5.150685,6.4522223
2.8246574,4.100706
4.39726,4.3848243
5.180822,4.0474286
0.02739726,0.7861774
3.449315,1.3495896
3.4739726,3.075202
0.4410959,0.03192246
1.6136986,1.6703408
3.038356,2.442729
1.7287672,2.2187455
3.4794521,5.157386
3.279452,3.2166631
5.312329,5.478002
12.545205,13.445448
2.2739725,2.133646
5.5342464,4.278351
2.4356165,4.0311365
7.6931505,8.140828
0.79452056,1.3337833
7.471233,6.9140944
3.9452055,4.901528
