Target (Train),Prediction (Train)
4.391781,4.636635
5.7945204,4.8262577
6.049315,4.486672
3.6739726,5.3178453
8.871233,5.5486107
0.03287671,-0.17621005
2.7808218,4.0796285
2.9808218,3.1451614
15.150685,13.501288
7.8054795,6.60153
1.5753424,2.228568
9.123287,8.529907
1.1260273,1.277084
1.8630137,2.3374746
2.2246575,2.0574138
5.7835617,4.74501
5.2273974,6.6996436
2.7041097,1.6881615
11.882192,9.235827
0.97534245,0.9885923
2.0328767,1.9318352
5.3945208,6.301818
6.7835617,3.798637
2.2054794,1.5763097
5.8465753,5.0134134
4.3863015,1.9132128
7.528767,6.37389
1.5643835,1.539137
2.2164383,1.4492781
5.7561646,3.8319426
7.1671233,7.0792427
3.2082193,2.5250225
1.0136986,2.6284766
6.1178083,6.46526
3.4328768,3.4052792
7.490411,6.199999
0.06027397,0.44259882
0.25753424,1.2937177
4.230137,2.844721
3.1643836,2.7587821
2.7068493,2.7809627
2.720548,1.8800898
4.0684934,4.059376
3.5232878,2.8149803
0.02739726,0.3986869
4.082192,2.7326772
3.2876713,4.405081
5.5342464,4.4104013
2.128767,2.0286381
8.747945,8.27669
1.2410959,1.5114608
2.2547946,3.1199517
9.068493,7.5371637
3.1479452,2.8740323
3.7945206,3.37984
3.131507,3.0051336
5.641096,5.1840553
7.6931505,4.490098
8.164384,7.7441335
2.1452055,3.3293035
1.0438356,3.4190443
0.8191781,1.5833995
3.238356,3.621993
5.632877,5.443182
1.9917809,3.1070342
4.9917808,5.2451725
9.594521,8.251332
12.756165,10.439949
10.772603,12.176992
5.923288,7.6000977
9.254794,8.675655
0.008219178,0.48566273
3.5205479,5.7011547
3.090411,4.7301526
2.8054795,2.808693
6.2054796,6.6643
2.419178,2.5859447
4.1643834,2.973786
3.5863013,2.443137
3.2356164,2.53061
3.7780821,2.7423868
1.9972603,2.1279902
0.6821918,0.1548239
5.120548,5.2993565
3.8109589,3.1163006
9.490411,10.051826
3.3561645,3.0053632
3.279452,2.9904962
3.5232878,2.4158826
2.841096,3.6680906
8.936986,7.367078
5.169863,3.994965
8.917809,8.510903
1.7287672,2.3456857
2.2246575,3.3418205
5.312329,3.3079531
8.758904,6.477001
8.30137,6.432223
8.652055,7.8944597
2.9150684,2.80247
1.969863,3.0221715
2.9068494,3.1630783
3.6054795,3.5389364
3.4328768,2.8754418
4.389041,3.7795181
12.057534,9.621341
0.20273973,0.4820751
5.8767123,6.219347
6.808219,6.2392263
3.1479452,3.8739426
5.150685,6.8242173
