Target (Train),Prediction (Train)
8.0,5.5007787
3.3945205,2.527148
2.1863015,1.7634273
3.0684931,2.585648
3.8109589,2.44485
0.41369864,2.423264
3.4794521,5.3473587
4.317808,3.154511
4.208219,5.271235
3.9424658,3.3090427
9.657535,8.0621605
9.164384,11.63384
2.0739727,2.9174235
6.347945,1.4728124
5.9260273,6.9337816
4.7232876,3.0208106
6.690411,3.7385275
6.553425,6.819571
6.4082193,5.0126095
8.936986,6.755896
9.068493,8.63952
2.410959,2.3221755
1.9890411,2.332615
5.290411,5.274171
1.369863,0.9762983
9.30411,9.012721
2.3972602,1.9246409
6.219178,4.734327
1.6109589,2.277244
6.553425,7.0966787
2.909589,2.8874898
0.02739726,0.22975796
1.5369864,1.327741
2.5726027,4.362079
6.5835614,5.1837373
3.1506848,3.286565
3.761644,2.715124
5.158904,6.188924
9.89589,8.400169
5.786301,4.025761
3.328767,5.2625604
2.819178,3.9939847
6.4575343,7.1906443
7.6931505,8.040879
15.89863,12.697826
2.3232877,3.0098867
3.5424657,2.9107475
6.578082,8.115993
9.410959,6.3095655
3.1452055,1.5520103
5.8657537,8.824042
7.3643837,7.8849187
7.3342466,6.7705836
7.1479454,6.554577
1.9232876,2.0213006
3.3178082,2.795558
3.871233,4.7511315
2.709589,4.1814594
6.4356165,4.166429
0.038356163,-1.4525816
3.3424656,2.0597448
3.8109589,2.7111738
5.720548,7.1357303
3.5452056,2.6912203
8.336987,7.5917754
6.271233,5.632427
6.241096,5.482472
2.6739726,2.493475
0.35342467,2.657661
0.62739724,0.114780724
2.8164384,2.0480545
2.6767123,2.9307067
2.589041,1.6067762
10.539726,9.430355
4.079452,3.5668592
1.2465754,1.3031486
4.813699,4.955024
1.0465753,1.4745672
3.049315,2.1693382
4.9561644,4.417183
0.07945205,0.9381293
1.4958904,-0.57689434
2.3890412,2.9729342
1.3452054,1.6419771
7.8356166,7.066756
2.1150684,1.9514121
3.3753424,4.521943
6.580822,5.015559
2.539726,2.0786374
5.526027,3.9312816
0.010958904,0.9454081
6.4273973,6.4965763
1.2438356,2.3299537
0.04931507,1.3302059
4.909589,4.242874
6.3863015,5.1428175
0.97534245,1.0438058
3.7369864,3.1834004
3.0136986,4.3691196
6.235616,5.8362346
8.487671,9.2170515
2.0712328,2.0787892
8.654795,8.284193
0.063013695,-0.20499349
3.8520548,4.274699
4.6547947,3.791272
3.8630137,4.881709
4.019178,3.8946018
3.3890412,1.163285
8.958904,6.4473934
3.7013698,3.4934745
3.260274,3.6228638
2.8767123,4.1929936
8.109589,6.6556106
12.271233,12.1050825
4.230137,4.8145857
2.819178,4.680367
5.180822,3.5653267
2.761644,3.190053
2.7698631,2.1242616
3.7835617,4.1356397
3.739726,3.1512303
2.0931506,2.750794
6.09863,4.1075935
4.2767124,2.9113889
5.9589043,4.9135203
2.1260273,2.0376663
9.2109585,4.5284996
6.8246574,3.4125817
0.9808219,1.758889
6.9616437,5.575227
11.756165,9.37089
3.1342466,3.1708848
2.9150684,3.8037872
5.120548,4.7403617
5.3534245,6.284411
3.30137,4.2486596
3.1150684,2.0591192
5.7260275,5.5466247
0.5671233,0.69811875
4.2438354,4.210506
1.3780822,3.1358993
6.1178083,6.629605
6.4438357,6.065936
2.649315,4.507059
6.3643837,3.95651
1.3452054,3.7089648
1.1479452,1.0634346
2.9863014,2.3351598
9.164384,9.911119
1.1315068,1.692086
5.871233,3.4952843
3.158904,2.0533886
0.002739726,2.2497492
3.0328767,2.196493
3.7972603,2.4708161
0.03287671,1.859117
2.630137,3.8640127
1.0109589,2.5620766
1.5863013,-0.0848344
2.3780823,1.9208367
2.0328767,1.8527534
9.728767,10.090056
1.3726027,0.54537314
3.0246575,3.1234694
6.1424656,5.466262
7.8849316,8.357323
6.5068493,3.72911
1.5534247,1.7003798
3.1041095,2.460689
2.0328767,2.0788622
2.9671233,3.0639422
3.3095891,2.8379724
0.9972603,2.5894732
2.950685,4.057925
1.1863014,1.4739513
6.0739727,4.5669475
8.624658,5.754192
7.441096,6.86861
3.6575344,4.9786987
3.0328767,2.6543276
10.30137,7.283388
2.2164383,0.8381058
3.2575343,3.4757333
8.846576,6.206507
5.9369864,2.710052
