Target (Train),Prediction (Train)
4.082192,3.739593
9.30411,8.197176
0.010958904,0.63637084
0.41643837,1.7646848
3.380822,3.643426
5.419178,5.137203
4.4273973,4.35057
5.5945206,3.9957635
6.3945208,4.18242
2.0191782,2.2971034
4.367123,4.701654
3.761644,2.6173165
3.1506848,2.3599362
7.3808217,6.7512207
11.638356,11.289595
1.619178,2.9867392
8.632876,7.545807
3.3424656,3.5710065
5.923288,7.6567106
12.339726,10.758982
2.3890412,2.2806573
2.2191782,2.795461
1.0109589,1.5804393
1.5972602,2.6245325
5.767123,5.843421
8.353425,6.7011986
4.4054794,2.6888995
2.117808,3.1614358
6.079452,4.6556134
1.7863014,1.7195432
9.2739725,8.04273
2.2547946,2.24304
0.97534245,1.5551517
3.1452055,2.4516258
12.249315,13.911254
6.5835614,4.2256646
0.9232877,0.6703969
1.5369864,1.6602991
3.9123287,4.581841
3.8328767,6.083193
2.6739726,2.5413375
9.495891,10.482106
9.663013,9.747415
7.471233,6.341234
0.9972603,2.2975082
2.578082,2.3731565
8.747945,8.106473
5.1945205,5.0176196
4.641096,2.6397243
10.59726,9.675621
4.972603,4.0093594
3.0684931,0.83152616
1.1863014,1.6087439
5.3534245,5.9083614
7.1424656,6.753502
5.2273974,6.49041
3.0465753,3.2911494
8.6931505,8.093563
3.4657533,3.3594136
3.5205479,5.2959223
12.756165,12.342185
0.01369863,1.6850042
5.8547945,5.855713
5.120548,4.258868
3.6931508,2.6886277
9.126027,8.425849
3.6739726,4.505959
0.6328767,0.72128296
6.9835615,5.4579525
9.052054,5.728243
3.5232878,3.5134594
3.0054793,4.259201
1.9342465,0.77999115
4.7452054,3.3654587
7.441096,9.136707
3.9561644,4.060179
5.0164385,4.8222966
2.3589041,3.1022503
11.736986,9.851289
5.4958906,4.777577
8.446575,7.20371
3.7945206,5.390141
2.5835617,2.242173
3.131507,1.1145201
5.9369864,6.569294
2.9342465,2.928859
4.279452,4.5510983
3.7178082,4.2423453
1.4136987,0.5964085
1.6109589,1.766723
6.178082,5.4394407
5.8246574,5.260769
3.279452,3.8217564
0.92054796,1.1921294
3.7178082,5.0600424
0.98630136,1.5880693
1.6,0.9220022
8.156164,5.7450366
4.4136987,4.577853
5.972603,5.749126
3.0136986,3.4675598
10.539726,9.2547
5.526027,5.1737995
1.2164384,1.763035
2.789041,3.014727
8.164384,7.401979
3.630137,4.0829563
3.7945206,3.0279121
5.890411,5.025746
2.3753424,2.5042598
0.008219178,1.0234947
2.8520548,3.1776478
12.090411,10.808138
2.2246575,1.1560979
9.147945,9.497538
0.076712325,0.7502819
3.4328768,3.0360947
12.767123,13.37874
5.632877,2.5849805
0.02739726,0.85037315
4.9671235,5.243972
3.5424657,3.54831
1.9315069,1.3854706
2.0328767,1.6059542
4.9452057,4.759532
5.7972603,4.1840773
6.791781,5.539418
7.309589,5.385142
3.9424658,3.2368922
2.69863,3.1381316
1.7726028,1.4948562
7.7260275,6.008574
2.0328767,1.2733475
3.0657535,1.7428994
2.9863014,3.545516
5.550685,5.6664386
2.0328767,3.3833537
2.9863014,2.4572737
4.6547947,3.9629152
2.2328768,2.3280854
2.0246575,1.7986143
7.4958906,6.9687257
9.254794,8.464008
5.5671234,5.412761
8.89589,5.3496084
8.772603,7.922934
9.909589,8.918033
3.5863013,4.0933695
1.8082192,0.011384517
1.9945205,1.0397093
9.153424,9.275423
3.9726028,3.5557723
10.59726,8.596667
6.5561643,5.831196
6.3150687,6.5778723
1.6876712,1.6469762
3.8630137,3.9954922
5.8849316,4.8462486
6.6136985,5.859287
7.4575343,7.267347
1.6410959,1.9271584
2.3643835,2.6955597
3.9726028,3.7993522
8.326028,5.382632
0.03561644,-0.39243364
5.1726027,6.3121405
3.5643835,3.3756309
8.99452,7.595932
6.347945,6.6088357
10.490411,9.392327
5.942466,7.1332064
7.8821917,7.7497673
4.627397,3.389431
3.139726,2.604783
8.364384,8.7084875
4.0246577,3.1795614
1.369863,1.3818573
7.257534,7.5905423
3.947945,4.860683
3.5972602,4.995221
3.4328768,2.0541706
6.578082,6.0972147
0.038356163,0.873223
3.2027397,2.6888294
3.279452,3.1997886
8.312328,8.110122
3.961644,3.1144989
1.0739726,1.18733
1.3369863,2.1931138
6.5643835,5.6423635
1.860274,2.9247768
4.391781,4.257889
2.6027398,2.4836614
7.569863,7.072564
10.734246,10.130461
4.663014,4.260635
1.7643836,2.6330457
2.539726,2.2954454
7.421918,7.4888215
3.8465753,3.5110345
2.9917808,3.4071784
1.520548,1.7240474
2.819178,3.6750462
4.2739725,4.3120747
7.9369864,7.9898
1.4575342,2.4763365
0.97534245,1.1998384
3.0712328,2.5739396
3.9452055,3.9837556
2.8958905,2.5832787
1.4575342,2.088937
3.9315069,3.495017
10.731507,8.991493
6.5041094,5.758168
6.2246575,7.430339
0.17260274,1.1698651
9.652055,4.528922
7.5671234,6.759083
12.19726,11.607817
7.528767,8.619757
1.5123287,1.7431391
1.210959,0.8854011
4.9671235,3.7713253
